title,year,poster,season,part,type
keroro gunsou movie 5 tanjou kyuukyoku keroro kiseki no jikuu jima de arimasu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8134-mXWFfToczIbd.jpg,,,Anime
pokémon ranger hikari no kiseki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8438.jpg,,,Anime
nisshin seifun group cm,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/99215-YfdZdWr0klpa.jpg,,,Anime
kuro,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx143313-8sWN4KKATdwM.png,,,Anime
damen s walker the anime,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8258.jpg,,,Anime
sos tv walpurgis night fever,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8706.jpg,,,Anime
seto no hanayome picture drama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/n107255-XSxjF8KSIN4s.jpg,,,Anime
kawasaki frontale x tentai senshi sunred,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8196.jpg,Season 2,,Anime
uranof,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127355-XDhUxcEKEfW6.jpg,,,Anime
doraemon nobita no ningyo daikaisen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6988-K1aNb0ZgVoO2.jpg,,,Anime
eve no jikan movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7465-gBh82FNppI9h.png,,,Anime
toumei ningen r,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8289.jpg,,,Anime
higashi no eden movie ii paradise lost,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6637-26qRqL3enXYB.png,,,Anime
kateikyoushi hitman reborn vongole family sou toujou vongole shiki shuugakuryokou kuru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8532.jpg,,,Anime
haiyoru nyaruani,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7596.jpg,,,Anime
shin koihime†musou live revolution,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8635.jpg,,,Anime
oppai no ouja 48 nanimo kangaezu me no mae no oppai zenbu shabure,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8039.jpg,,,Anime
precure all stars dx2 kibou no hikari☆rainbow jewel wo mamore,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8133-XlBoDplQefLt.jpg,,,Anime
shinshou genmukan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8294.jpg,,,Anime
doubutsu kankyou kaigi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8478.jpg,,,Anime
tales of symphonia the animation tethe alla hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx5306-FrQQ6rETpn9d.png,,,Anime
tono to issho,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7591-1SBLDks2XkWn.png,,,Anime
ashiaraiyashiki no juunin tachi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8064.jpg,,,Anime
tales of symphonia the animation tethe alla hen specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8909.jpg,,,Anime
gintama dai hanseikai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/10643.jpg,,,Anime
sex pistols,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/5719.jpg,,,Anime
umi monogatari anata ga ite kureta koto special,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6883.jpg,,,Anime
ikkitousen xtreme xecutor,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7580-dt2waY2ZK8SN.jpg,,,Anime
soukou kihei votoms genei hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8017.jpg,,,Anime
shin koihime†musou otome tairan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8057.jpg,,,Anime
true tears epilogue,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8230-RMzNS5X8y7bv.png,,,Anime
ladies versus butlers specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8302.jpg,,,Anime
kachou no koi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8339.jpg,,,Anime
hetalia world series,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8479-dwf4MppZB8Do.png,,,Anime
mai otome special otome no inori,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8518.jpg,,,Anime
ladies versus butlers tokuten disc music clip,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8619.jpg,,,Anime
true tears raigomaru to jibeta no monogatari,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9002.jpg,,,Anime
mori no ratio,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx101906-x9UY9QNo9STb.jpg,,,Anime
shoka,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8337.jpg,,,Anime
little charo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/13179.jpg,Season 2,,Anime
yaseruyagi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103016-nzSzAuYBwBUM.jpg,,,Anime
hanakappa,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8336-BJzIHFC49RWb.jpg,,,Anime
marie and gali ver 2,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8409-WDd8pdl83WZM.jpg,Season 0,,Anime
chicken papa,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b102724-obmYBrJznWIi.jpg,,,Anime
hapi fa zi chao neng pao dan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129478-Ode2taemN1g3.jpg,,,Anime
heroman,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx4334-4wI880nqsC4I.png,,,Anime
ketsuinu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8353.jpg,,,Anime
kihei senki legacies,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8486.jpg,,,Anime
honey tokyo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8526.jpg,,,Anime
guobao te gong,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129480-L0UgRjAgS49H.png,,,Anime
mahou no ryouri kimi kara kimi e,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178616-diXLs5uJhP33.png,,,Anime
aloha you kizuna,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b182148-LfeiI8oJd8mF.png,,,Anime
trigun badlands rumble,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx4106-CXXSDuA4PgAu.jpg,,,Anime
rainbow nisha rokubou no shichinin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b6114-pLPszMA7AxbD.jpg,,,Anime
ga geijutsuka art design class ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6959.jpg,,,Anime
kaichou wa maid sama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7054-GW4D7VAZG19W.png,,,Anime
ookiku furikabutte natsu no taikai hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7720-C0Y3tuXIbCAL.jpg,,,Anime
ring ni kakero 1 shadow hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7793-SAQGtbF8s0ts.jpg,,,Anime
b gata h kei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx7817-6kYE5LRNoL97.jpg,,,Anime
angel beats,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6547-SYexAn5aFyss.png,,,Anime
ichiban ushiro no daimaou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7088-Y38q7jaBwlTZ.png,,,Anime
major sSeason 6,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7655-HRR4NF39Vo3W.png,,,Anime
jewelpet twinkle☆,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8217-0AdC5k7zWMwu.png,,,Anime
sd gundam sangokuden brave battle warriors,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8287.jpg,,,Anime
gokujou mecha mote iinchou second collection,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8538.jpg,,,Anime
duel masters cross shock,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx10528-edfmhJvvBhyw.jpg,,,Anime
penguin no mondai max,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/10855.jpg,,,Anime
hakuouki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6895-S4QTn9uPlVrL.png,,,Anime
working,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6956-Nxs7H25yHLNS.jpg,,,Anime
giant killing,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7661.jpg,,,Anime
hime chen otogi chikku idol lilpri,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8206.jpg,,,Anime
metal fight beyblade baku,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8410-fXa60HqVggen.png,,,Anime
kiss×sis tv,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b7593-6a0TvcDmgjP9.jpg,,,Anime
arakawa under the bridge,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7647-NQEKHruZT5ch.jpg,,,Anime
minarai chameleon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8660.jpg,,,Anime
shimajirou hesoka,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/18939.jpg,,,Anime
senkou no night raid,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6973-hf8eRNjN4xf4.png,,,Anime
mayoi neko overrun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7590.jpg,,,Anime
k on,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7791-4tnomla2mMDp.png,,,Anime
nodame cantabile finale special,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx8038-b8K9nnetX8Xx.jpg,,,Anime
kateikyoushi hitman reborn mr rebokku no ciao ciao interview,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9023.jpg,,,Anime
hipira kun ona,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/104388-pG8HzZ9mmlha.jpg,,,Anime
kuaile xiao dongxi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b129361-0sHOFhEBohAU.jpg,,,Anime
uragiri wa boku no namae wo shitteiru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7058-nIFGNo4AjAPB.png,,,Anime
sos tv walpurgis night fever episode,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8710.jpg,Season 0,,Anime
meitantei conan kid in trap island,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8609.jpg,,,Anime
saraiya goyou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7588-iXCwrmgHGJbd.jpg,,,Anime
gakuen saimin reido,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8293.jpg,,,Anime
one piece film strong world episode,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8740-oZajT3brPn7b.jpg,Season 0,,Anime
zettai karen children gentei kaikin ova chou sakidori special,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9127.jpg,,,Anime
peeping life the perfect emotion,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/16371.jpg,,,Anime
meitantei conan tenkuu no lost ship,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6467-P24FJYtNRpyE.jpg,,,Anime
magic kaito,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8310-FfunDT6K2wZb.jpg,,,Anime
meitantei conan magic file 4 osaka okonomiyaki odyssey,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8331.jpg,,,Anime
crayon shin chan chou jikuu arashi wo yobu ora no hanayome,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8369.jpg,,,Anime
newmanoid cam,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8651.jpg,,,Anime
arbeit shiyou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21607-ZOxcroy5VBCj.png,,,Anime
seikon no qwaser picture drama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8668.jpg,,,Anime
greedy steady,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127979-M235Pv8ouxeR.png,,,Anime
xxxholic rou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6864-tbc8T8lbYY69.png,,,Anime
yojouhan shinwa taikei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7785-aTjIhsYva8cJ.jpg,,,Anime
baka to test to shoukanjuu specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7870.jpg,,,Anime
chi s sweet home ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7972-NT2oKn8eIYQu.jpg,,,Anime
ojou sama wa h ga osuki the animation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8291.jpg,,,Anime
seitokaichou hikaru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8292.jpg,,,Anime
code geass hangyaku no lelouch kiseki no birthday picture drama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8728.jpg,,,Anime
code geass hangyaku no lelouch kiseki no baba gekijou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/18881.jpg,,,Anime
gintama shinyaku benizakura hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7472-RveDgQsIZUNG.jpg,,,Anime
mizuki shigeru no toono monogatari,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8243.jpg,,,Anime
mahou shoujo isuka,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8653-R6b56KxGaVx6.jpg,,,Anime
nodame cantabile ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8190.jpg,Season 2,,Anime
super street fighter iv,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8026.jpg,,,Anime
fukubiki triangle miharu after,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8110.jpg,,,Anime
last waltz hakudaku mamire no natsu gasshuku,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8111.jpg,,,Anime
inmu gakuen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8290.jpg,,,Anime
bungaku shoujo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6408-UsXM2RcYTCZd.jpg,,,Anime
xi yangyang yu hui tailang yangyang kuaile de yi nian,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131569-kEuMm1WJEpAv.png,,,Anime
sajou no yumekui shoujo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103503-VGFoJK14ad67.jpg,,,Anime
madobe nanami no windows 7 de pc jisaku ouen commercial,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8792-tOJ769iNN6ax.png,,,Anime
kobe to watashi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8925.jpg,,,Anime
nanchatte,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8959.jpg,,,Anime
potekko babies,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8958.jpg,,,Anime
soukou kijo iris bonus video,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/10286.jpg,,,Anime
planzet,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8297.jpg,,,Anime
bakugan battle brawlers gundalian invaders,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7334-k24kihvZ8Hm3.jpg,,,Anime
hetalia axis powers fan disc,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9865.jpg,,,Anime
tengen toppa gurren lagann parallel works,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8348.jpg,Season 2,,Anime
hanamaru youchien panda neko taisou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/16646.jpg,,,Anime
choegang habche mix master,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/104106-suUKSnIVf6m1.jpg,,,Anime
rin×sen hakudaku onna kyoushi to yaroudomo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7969.jpg,,,Anime
yebisu celebrities,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9232.jpg,,,Anime
break blade 1 kakusei no toki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6772.jpg,,,Anime
rokujouma no shinryakusha promotion movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx132703-c4bspNjRvZy6.png,,,Anime
egao no hana,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9502.jpg,,,Anime
chao wa zhanshi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx104467-wIIHuTrvkvNm.jpg,,,Anime
kaze no buranko,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178614-dNDBwROmmp8r.png,,,Anime
viola wa utau,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178615-vnWium6RLzRa.png,,,Anime
susume gachimuchi 3 kyoudai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8957.jpg,,,Anime
color noise,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102614-y9JbC8msFWGv.jpg,,,Anime
hetalia axis powers movie paint it white,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7337-qorkho8BDAo5.jpg,,,Anime
qin shi mingyue zhuzi baijia,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx11835-GNBzPXdhn5dT.jpg,,,Anime
himitsukessha taka no tsume the movie 4 kaspersky wo motsu otoko,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b120831-WiWLSfhynXBO.jpg,,,Anime
senjutsu choukoukaku orion,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8955.jpg,,,Anime
princess knight☆catue,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8987.jpg,,,Anime
piercing i,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b108287-1uuqRb2QVg8Y.jpg,,,Anime
sekirei pure engagement,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx5277-FVXhVU8xoY6z.png,,,Anime
robo to shoujo kari,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/11661.jpg,,,Anime
kyoto animation hana hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/13373.jpg,,,Anime
behind a smile,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102053-ovPORxdUcMBT.png,,,Anime
hanabeam,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/15527.jpg,,,Anime
wamono,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/15529.jpg,,,Anime
inyouchuu shoku ryoushokutou taimaroku kanzenhan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9287.jpg,,,Anime
so ra no wo to ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8197-UYNfrJE3QKQO.png,,,Anime
senkou no night raid specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8800-sBNUXNf21r8z.png,,,Anime
11eyes ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7739-emb75TfVlWqY.jpg,,,Anime
ichiban ushiro no daimaou specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8465.jpg,,,Anime
bungaku shoujo memoire,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8481.jpg,,,Anime
ikkitousen xtreme xecutor yume rokkei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8507-1SeRwYky00mM.jpg,,,Anime
kyou koi wo hajimemasu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8560-iBAojH5Fl0RK.png,,,Anime
mayoi neko overrun specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8599.jpg,,,Anime
koi suru boukun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8634.jpg,,,Anime
i☆can,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8654.jpg,,,Anime
tennis no ouji sama tv anime ban pairpuri dvd,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/10862.jpg,,,Anime
kaitou reinya pilot,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/18375.jpg,,,Anime
11eyes picture drama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b110465-88oZom1dkWPY.jpg,,,Anime
break blade 2 ketsubetsu no michi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8514.jpg,,,Anime
rei zero,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx9006-cOmF33n7lWnT.jpg,,,Anime
black lagoon roberta s blood trail,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx4901-evMxxc1A8pCF.jpg,,,Anime
ookami san to shichinin no nakama tachi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7769-4SPih8uS2E4j.jpg,,,Anime
kuroshitsuji ii,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx6707-eZvzqWlu51DD.png,,,Anime
kure nai ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8078.jpg,,,Anime
densetsu no yuusha no densetsu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8086-xmkheTESFMRs.jpg,,,Anime
amagami ss,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx8676-rpRpE8lD4tbw.png,,,Anime
